-1 1 1 1 -1 1 1 -1 1 -1 1 -1 -1 1 1 -1 2000
-1 -1 1 -1 1 1 1 -1 -1 -1 -1 1 1 1 1 -1 1000
1 -1 1 -1 -1 1 1 -1 -1 -1 -1 -1 1 1 1 -1 2000
1 1 1 -1 1 -1 -1 1 1 1 -1 1 -1 -1 1 -1 2000
1 -1 1 -1 1 1 1 -1 -1 -1 -1 -1 1 1 1 -1 1000
1 1 1 1 -1 -1 -1 1 1 1 -1 1 -1 -1 -1 -1 2000
-1 1 -1 1 -1 -1 1 1 1 1 1 -1 -1 -1 -1 1 2000
-1 -1 1 -1 1 1 1 -1 -1 -1 1 -1 1 1 1 -1 1000
-1 1 -1 1 -1 -1 -1 1 1 1 -1 -1 -1 -1 -1 1 2000
-1 1 -1 1 -1 -1 -1 1 1 1 -1 1 -1 -1 -1 1 2000
1 -1 -1 1 -1 -1 -1 1 1 1 -1 -1 -1 -1 -1 1 2000
1 -1 1 1 -1 -1 1 1 1 -1 -1 1 1 -1 -1 1 2000
-1 -1 -1 -1 1 1 1 -1 -1 -1 1 1 1 1 1 -1 1000
1 -1 -1 1 -1 -1 1 1 1 -1 -1 1 -1 -1 1 -1 2000
1 1 -1 1 -1 -1 -1 1 1 1 -1 -1 -1 -1 -1 1 2000
1 1 -1 1 -1 -1 -1 1 1 1 1 -1 -1 -1 1 1 2000
-1 1 -1 -1 1 1 1 -1 -1 -1 -1 1 1 1 1 -1 1000
1 -1 -1 -1 1 1 1 -1 -1 -1 1 1 1 -1 1 -1 1000
1 -1 -1 1 -1 -1 1 1 1 1 1 1 -1 -1 -1 1 2000
1 -1 1 1 -1 1 -1 1 -1 -1 1 1 -1 1 -1 1 2000
1 -1 -1 -1 1 1 -1 1 -1 1 1 -1 -1 -1 1 -1 1000
1 -1 -1 1 -1 -1 -1 1 1 1 1 1 -1 -1 -1 1 2000
1 -1 -1 -1 1 1 1 1 -1 -1 1 -1 1 -1 1 1 1000
1 -1 -1 -1 1 1 1 -1 -1 -1 1 -1 1 1 1 -1 1000
-1 1 -1 -1 1 1 1 -1 -1 -1 1 -1 1 1 1 -1 1000
-1 1 -1 1 -1 -1 -1 1 1 1 1 -1 1 -1 -1 1 2000
1 -1 1 1 1 1 1 1 1 1 -1 -1 1 1 1 -1 1000
1 -1 1 -1 -1 -1 1 1 -1 1 -1 1 -1 -1 -1 1 2000
1 -1 -1 1 1 1 1 1 1 1 1 -1 1 1 1 1 1000
-1 -1 1 -1 1 -1 1 1 1 1 -1 1 -1 1 -1 1 2000
1 -1 -1 1 1 1 1 1 -1 -1 1 1 1 1 1 -1 1000
1 -1 1 1 -1 -1 1 1 1 1 1 -1 -1 -1 -1 1 2000
1 1 -1 1 1 -1 -1 -1 1 1 1 -1 -1 -1 1 1 1000
-1 -1 -1 -1 1 1 1 -1 -1 -1 -1 -1 1 1 1 -1 1000
-1 -1 -1 -1 1 1 1 -1 -1 -1 -1 -1 1 1 1 -1 1000
-1 1 1 1 -1 -1 1 1 1 1 1 1 1 1 1 -1 2000
1 -1 -1 -1 1 1 1 -1 -1 -1 1 -1 1 1 1 -1 1000
1 1 -1 1 -1 -1 1 1 1 1 1 -1 -1 1 -1 -1 2000
-1 1 -1 1 -1 1 1 1 -1 1 1 -1 -1 1 1 -1 2000
1 1 1 1 -1 -1 1 1 1 1 1 1 1 1 -1 -1 2000
-1 1 1 -1 1 1 1 -1 -1 -1 1 1 -1 1 -1 -1 1000
1 1 1 -1 1 1 1 -1 -1 -1 -1 1 -1 1 1 -1 1000
-1 -1 1 -1 -1 1 1 -1 -1 -1 1 1 -1 1 1 -1 2000
-1 1 -1 1 -1 -1 -1 1 1 -1 1 1 -1 -1 -1 -1 2000
-1 1 1 1 -1 1 1 1 1 -1 1 1 -1 -1 -1 1 2000
1 -1 1 1 -1 -1 1 1 1 -1 1 -1 -1 -1 -1 1 2000
1 -1 1 -1 1 1 1 -1 -1 -1 -1 -1 -1 1 1 -1 1000
1 1 1 1 -1 -1 1 1 1 -1 1 -1 -1 -1 -1 1 2000
-1 1 1 1 -1 -1 -1 1 1 1 1 -1 -1 -1 -1 1 2000
-1 -1 1 1 1 1 1 -1 -1 -1 -1 1 1 -1 1 -1 2000
1 -1 1 1 -1 1 1 -1 1 -1 1 -1 -1 1 1 -1 2000
1 -1 1 -1 1 1 1 -1 -1 -1 -1 -1 1 1 1 -1 1000
-1 -1 1 -1 1 1 1 -1 -1 -1 -1 1 1 -1 1 -1 2000
1 1 -1 1 -1 -1 -1 1 1 1 -1 1 -1 -1 -1 1 2000
-1 -1 1 -1 1 1 1 -1 -1 -1 -1 -1 -1 1 -1 -1 1000
1 -1 -1 -1 1 1 1 -1 -1 -1 -1 -1 1 1 1 -1 1000
1 -1 -1 -1 1 1 1 -1 -1 -1 -1 -1 1 1 1 -1 1000
1 1 1 1 -1 -1 1 -1 1 1 -1 1 -1 1 -1 1 2000
-1 1 1 1 -1 1 1 1 1 1 1 1 -1 1 1 -1 2000
-1 1 1 -1 1 1 1 -1 -1 -1 -1 1 -1 1 1 -1 2000
1 1 1 1 -1 1 1 -1 1 1 1 1 -1 -1 -1 -1 2000
1 1 1 1 1 1 1 -1 -1 -1 -1 1 1 1 1 -1 2000
-1 1 1 -1 -1 1 1 -1 -1 -1 -1 1 1 1 1 1 2000
-1 -1 -1 1 -1 1 1 -1 1 -1 -1 1 -1 -1 -1 -1 2000
-1 1 1 1 -1 1 1 -1 1 1 -1 1 -1 -1 1 -1 2000
-1 -1 1 1 1 1 1 -1 -1 -1 -1 -1 1 1 1 -1 2000
-1 1 -1 1 -1 -1 -1 1 1 1 -1 1 -1 -1 -1 1 2000
-1 -1 -1 -1 -1 -1 1 -1 -1 -1 -1 1 1 -1 1 -1 2000
-1 1 1 -1 -1 -1 -1 -1 1 1 -1 1 -1 -1 -1 1 2000
1 1 1 -1 1 1 1 -1 -1 -1 -1 1 1 1 1 -1 1000
-1 -1 -1 -1 -1 -1 1 -1 1 1 -1 -1 1 1 -1 -1 1000
1 1 1 -1 -1 -1 1 -1 -1 -1 -1 1 -1 1 -1 -1 2000
1 1 1 1 -1 -1 -1 -1 1 -1 -1 1 -1 -1 -1 1 2000
1 1 1 1 -1 1 1 -1 1 -1 -1 1 -1 1 -1 1 2000
1 1 1 -1 -1 1 -1 -1 -1 -1 -1 1 -1 1 1 -1 2000
1 -1 1 1 -1 1 1 -1 1 -1 -1 -1 -1 -1 -1 -1 2000
-1 -1 1 -1 1 -1 1 -1 -1 -1 1 -1 1 1 1 -1 1000
-1 -1 1 -1 1 1 1 -1 -1 -1 -1 -1 -1 -1 1 -1 1000
-1 -1 1 -1 1 1 1 -1 -1 -1 1 1 1 1 1 -1 1000
1 -1 -1 1 1 -1 1 1 1 1 1 -1 1 -1 1 -1 1000
-1 -1 1 -1 1 1 1 -1 -1 -1 1 -1 1 -1 1 -1 1000
1 1 1 -1 1 1 1 -1 -1 -1 1 -1 1 1 1 -1 1000
1 -1 -1 -1 1 1 1 -1 -1 -1 -1 -1 1 1 1 -1 1000
1 1 -1 1 -1 1 1 -1 -1 1 1 -1 -1 1 1 -1 2000
-1 -1 -1 -1 1 1 1 -1 -1 -1 -1 1 1 1 1 -1 2000
1 1 -1 1 -1 -1 1 1 1 1 -1 -1 1 -1 1 1 2000
-1 -1 -1 -1 1 1 1 -1 -1 -1 -1 -1 1 1 1 -1 1000
1 -1 -1 -1 1 1 1 -1 -1 -1 -1 1 1 1 1 -1 1000
1 1 -1 1 -1 -1 1 1 1 1 1 1 -1 -1 -1 -1 2000
1 -1 -1 -1 1 1 1 -1 -1 -1 1 -1 1 1 1 -1 1000
1 1 1 1 1 1 1 1 1 -1 1 -1 -1 -1 1 -1 1000
1 1 1 1 -1 -1 -1 1 1 1 -1 -1 -1 -1 -1 -1 2000
1 -1 1 1 -1 -1 1 1 1 -1 1 -1 -1 -1 -1 -1 2000
1 1 1 -1 1 1 1 -1 -1 -1 1 -1 -1 1 1 -1 1000
1 1 1 1 -1 -1 -1 1 1 1 1 1 -1 1 -1 -1 2000
1 1 1 1 -1 -1 -1 1 1 -1 1 -1 -1 -1 -1 -1 2000
1 1 1 1 -1 -1 -1 1 1 1 -1 -1 -1 -1 -1 -1 2000
1 1 1 1 1 1 1 1 1 -1 1 -1 -1 1 1 -1 1000
1 -1 1 1 -1 1 1 1 1 -1 -1 1 -1 1 -1 1 2000
1 -1 -1 1 -1 -1 1 1 1 1 -1 1 -1 -1 -1 1 2000
1 -1 1 1 -1 -1 1 1 1 1 -1 1 -1 -1 1 1 2000
1 -1 1 1 -1 -1 -1 1 1 1 1 1 -1 -1 1 1 2000
-1 -1 -1 1 -1 -1 -1 1 1 -1 1 1 -1 -1 -1 1 2000
1 1 -1 1 -1 -1 -1 1 1 1 1 -1 -1 -1 -1 1 2000
1 -1 -1 -1 1 1 1 1 1 -1 1 -1 1 1 1 -1 1000
1 -1 -1 -1 -1 -1 -1 1 1 1 1 -1 -1 1 -1 1 2000
1 1 -1 1 -1 -1 -1 1 1 1 1 -1 1 -1 -1 1 2000
1 -1 -1 1 1 1 1 -1 -1 1 1 -1 1 1 1 -1 1000
1 -1 -1 1 -1 -1 -1 1 1 1 1 -1 -1 -1 -1 -1 2000
1 -1 -1 -1 1 1 1 -1 -1 -1 -1 1 1 1 1 -1 1000
1 -1 -1 -1 1 1 1 -1 -1 -1 -1 -1 1 1 1 -1 1000
-1 -1 1 -1 1 1 1 -1 -1 -1 1 -1 1 1 1 -1 1000
